eigenvalue 1: TW = -2.220980794421598
eigenvalue 1: TW = -1.3305565695939814
eigenvalue 1: TW = -2.557902271492184
eigenvalue 1: TW = -2.611088126214363
eigenvalue 1: TW = -2.477679497708595
eigenvalue 1: TW = -1.9471256263300256
eigenvalue 1: TW = -0.44813689606105206
eigenvalue 1: TW = 0.02045279584628291
eigenvalue 1: TW = -2.632754918733225
eigenvalue 1: TW = -0.6510452929270897
eigenvalue 1: TW = -0.04474318363025073
eigenvalue 1: TW = -2.168986743598419
eigenvalue 1: TW = -1.106216326172055
eigenvalue 1: TW = -1.7346625711665893
eigenvalue 1: TW = -2.809326216562877
eigenvalue 1: TW = -1.6794986292879361
eigenvalue 1: TW = -1.3971094546166345
eigenvalue 1: TW = -2.388932644281563
eigenvalue 1: TW = -2.476067575723713
eigenvalue 1: TW = -2.1510411241330942
eigenvalue 1: TW = -1.7061561357413138
eigenvalue 1: TW = 0.8678535756803355
eigenvalue 1: TW = 0.2759874633661094
eigenvalue 1: TW = -1.9345295574424646
eigenvalue 1: TW = -2.463899387093114
eigenvalue 1: TW = -2.743673764100208
eigenvalue 1: TW = -2.5221393480743335
eigenvalue 1: TW = -1.0246575460787184
eigenvalue 1: TW = -1.227048953873082
eigenvalue 1: TW = -2.1932181520073466
eigenvalue 1: TW = -2.5454259326160975
eigenvalue 1: TW = -0.88062200445313
eigenvalue 1: TW = -1.8779653947311736
eigenvalue 1: TW = -2.5492956070416875
eigenvalue 1: TW = -0.20321862720539682
eigenvalue 1: TW = -3.606444302885701
eigenvalue 1: TW = -0.5731020300227497
eigenvalue 1: TW = -2.2542851833015685
eigenvalue 1: TW = -1.3637667542727165
eigenvalue 1: TW = -2.620896234812613
eigenvalue 1: TW = -2.1966018550322697
eigenvalue 1: TW = -2.8034092194544593
eigenvalue 1: TW = -0.7329324457531945
eigenvalue 1: TW = -2.3063991615213784
eigenvalue 1: TW = -2.16749239522399
eigenvalue 1: TW = -1.197979022688073
